rewards_rank,rank,index,adjusted_balance,block_proposals,beta_epochs_missed,balance,start_balance,eth1_addr,pub
637,1359,124872,-133764504,0,3115,31866235496,32000000000,0x430202a0b7bcd6dd068e77c72ed72120ebf69181,0xaceeeec8191355796ca317907189debaecbe3d824995d88795580e75537a5ccb669c16302408bdd0b3c3c1542e5316cd
638,1360,125098,-134854150,6,4393,31865145850,32000000000,0x98c4de9071b49df9ae5d6eaf3e65fcf9f6683b90,0xacbb8d484327d5c7032282ae3cc9736e5f7f35c35a0991ca9d6e4eca4331ab9d54606325244fd7aa2788fda7f184cf10
639,1361,124261,-138172540,1,685,31861827460,32000000000,0x2068cc70f8841bbbac4b2b6f942bd89593bf80d4,0xad054e6a6f354f21f44db62cb6b355ca1ed9afdd0a58d943b3adcb91234c4ccc6edf8a2bef7a0d7180ff3ecbc491465c
640,1363,124847,-140036760,0,2859,31859963240,32000000000,0xcb4c1ac5eeb42766e013406fafb846894391781b,0xaa0802ee5cea42592654cfb79d1e99f74c1f03438814ac926d2f2309b33f6052619bdd146402b7de6195c241a3c23ed7
641,1364,124239,-140254773,0,680,31859745227,32000000000,0x02c6f6cd74b5dae786b49167b777a579f4029032,0x8cf616e7bc99c0918ee2445018e8bcb702b7c5b6a213e534d17d63234da7bc703bf8dcd95369568a703d69d0663269f1
642,1365,124675,-142389365,0,1965,31857610635,32000000000,0x1902f0f363df8bf3c320fcbba7b701804ed91cf1,0xb27b43b2c2ea7cdcfce90df8baef28f74dbe2f7608bf913a038c6a117aff4c69c29d726d5400f0d7904d7c38e382a67f
643,1366,123899,-145031788,0,0,31854159418,31999191206,0x5be1f8163d2138d4e4d5870359d4b381462b01fe,0xb1243d5c0bba88b9afd1902ee1c6a879a8d45b6a3a8ca011c4edaae7f016f28c8531507091e864c0462b72c488296504
644,1368,124798,-146236626,0,2606,31853763374,32000000000,0x5ea6b99a26bb20ff9ebcf11369269f691405076f,0x918112a3a44e50263b6ddd919dba9cb22f88b5ef61c37a7735b0c7e344da602467d0c4d1c632e4a6711fb58162436d7f
645,1370,124548,-147354192,1,1317,31852645808,32000000000,0x416a2dce2dafab5946bd33f927fa325f7a9419a6,0x853d3fbc0cd8a0c54cbf5b4789a315be940030359718f79de38e8e1168990f738137dd306d8a3d8e1e21b43abf5f794b
646,1374,123706,-153656893,0,0,31850603810,32004260703,0x9a979f2762938ee7c4bc4b88273f0c894693af80,0x98dbd77b378e250bf85651b13dde6b58568312ba3d6672560c2aaa77776be9bd68345dc5c71c34cca175ebf6538b56b2
647,1375,124717,-154201617,0,2281,31845798383,32000000000,0x50b9268d27a2cffb909f09281e0e516029d9bbe0,0xaa38e27a1011d4354d21777d260b985a7ff45e33a06f630e705467bece715bedda5e1cb72d58f54aa6b2c8ac4eb475a4
648,1376,124713,-154226130,0,2280,31845773870,32000000000,0xfee49c60fb37e088bed83420525b3d7069146f09,0x956932358349f8f037681a618cf5cd09c7e6e0582708e692cb94b1ab3bc29d30634fc07f95c3fff947dba61ae7b59403
649,1378,124672,-161947815,0,1965,31838052185,32000000000,0x68a1cc20472f0557427a56d8522de13787350e65,0x94b80d43b210639fe768758d54e407793e60470c7681e541725000b7a8737e329fe6452df871ef91e04442e4efe6c8de
650,1380,123474,-162896901,0,0,31842775662,32005672563,0x5e3200a7bd0444a85ea1d35e4471bcdc96d0ad38,0xb4aee221103058fdc26e2b3c1ca3050957faa104c8fa1243351329d18e8031210ae654b69904bc5f94195e5554816430
651,1384,123568,-165601507,0,0,31839502463,32005103970,0x1f2b92fe1928e820aa100dba1a63dd37decd08f1,0x9821e07b2d1b195f20bd02336cdb6fc3812eea3bddd86e5b923bf3fdb36aeb38544bdb67ae49ee45a074e4c2327c412f
652,1386,124557,-167982389,0,1385,31832017611,32000000000,0x48cdae0b1133cbdeaafcf276ff0709b39ba116a7,0x91be4e09b317b5a33788ae8a99412cb79549af8c7a22675283b60bf6c945c89a913697a4bf4c7c74a771f07bbece9064
653,1387,124605,-168322560,0,1705,31831677440,32000000000,0xc05c06dfee6ee09e9b66dec933ff09811618c53a,0xaa5162bfa6073f79f6314e9a0f90cc4284d660c44b886f2ddaaa76c9a75ee2aa7ccceaa1da8d1201cb63fb610027193e
654,1388,123380,-173035681,0,0,31833108467,32006144148,0x80f5c42f1f07dc228f377fcc0db34b7df76c45b8,0x8a3663a3bfc1c62ae1ce9d413aa53db024665a95c57e48d798d6edc52e570f67f521f2e224e40723c73c2cd13bceb992
