rewards_rank,rank,index,adjusted_balance,block_proposals,beta_epochs_missed,balance,start_balance,eth1_addr,pub
394,638,123672,46646019,0,0,32048632248,32001986229,0x157da77f4e2e801778c4fc31dfb04390b03f28c8,0xab3829e9355267a806fc302b304307ae0be97afe32e2dff516c17d66109d2cd1ccecb8165ee3306052cd2f45bcfbd8c0
395,639,123334,46632539,1,0,32053007541,32006375002,0xb38db4853325b92b3f21e553f327169a91fd64e0,0xacf1571732c0bc99777d3fb247f6f77397faf4bc94cdef84b5acc7b6660a9e952c8b6d9e59404f743724c9e1566adf7a
,640,105405,46629364,0,0,64245861830,64199232466,0x2404f78e82cb8bea3bc59a34cd5fe6a9b2e400ce,0x8a4501094faede6c716f08c68723287374e4e2d124c84943e505e2d6f20c7573703c79ac5f763f4ab8dffba31c8812d1
396,641,105596,46628155,0,0,64252937726,64206309571,0xcbf2c50f7e75a5d6061e48d9b8d7b501ff7e9d2c,0x8a2f60a170e9903b21cbb5c260fa8461bf2468d0202820bc83e053fd8659a0b69adeb740ba48aa00fa2e4ced4b2dc5b8
397,642,123982,46621447,0,37,32046621447,32000000000,0xca05cc8e957a5c08a4cf0e432a5c82cc8b592c6d,0x87229eea8834d0896d0d4c353ecae840e1b584eb925b94f94b27a76e8bc37856c81b961db81aea78ac241c285ea4f134
,643,105611,46609289,0,0,64223699200,64177089911,0x2aaeac592750cd4b39e118f0f1dccf3389c4a0e8,0x965d0ddd33fa3e9aa2c97cee4357c34553fb8f829074bc33ca5d787661ef65410525b92b2a5a6ba57a6a6714646a6bf0
,644,123466,46581341,0,0,32044837732,31998256391,0x4e0ac1ba9c98f88590bbe4749f5e26fecb7141c3,0xa1e3fd70603ca8418e3351a2f6fae4b1281633fcff5c0a38d1840891ed65d6c539bea758ff0135230036b6c6e05bece7
,645,124003,46573738,0,42,32046573738,32000000000,0x2677761b0edf2019029f580431a5f0d76dab5058,0x91c53af22ed03a6284190e9ae009d9fa88cbfaea57214055e4450373bb98415f913362e16b6ba5dfea0b8e9f8b86cbbc
398,646,123681,46569485,0,0,32048465191,32001895706,0x216795e5bf59929bcb25f06dc84c93f89e24bae5,0xb47d0c47367e8e28f4a728c715c8318551b845e234918b9ef5596c9e84173428b1d7aa7c420b5b47a4205aad46ca7152
399,647,123283,46565461,0,0,32050433395,32003867934,0xb4585cdf2423a4d3582042ff4e0238bae0aaceea,0x905c401dfbaafbfbe4c649e2ccc4a5348d31e1ea74ee233c7ae676b1428801a087970a677ed753e0593579b975f2954e
400,648,123693,46538614,0,0,32048574751,32002036137,0xef6f998c4687f3ae3989271ea7f6b86180c49779,0xaeb56a37148fc83ce0f3c1f31accea112d419682a82ed62b457551d44aedc8cb9e5f846b43367aa81db97533aaf7a7f3
401,649,123257,46519803,0,0,32050373704,32003853901,0x10cdd04506db3258110b0f72ca942d698239ef38,0x8baba385c2de055d8148198913ad3ca62365b5414ba7c7eca7d5d7bd350363618701dd0ba69985f3bc3a409a5b0314d3
,650,103872,46519167,0,0,64267431275,64220912108,0xf616959cfc26d7d734c28f4437d5b4d25af13b2e,0x8000361fee51a3b177526a5e16bf7add8386afe99eb7cc36117100ac956a6971da75ccf0ee76917f7200c487e06f4110
,651,123997,46518074,0,41,32046518074,32000000000,0xbb413d970d30ad1b6f2074a2413efde55eb78de4,0x9962e11790e6ff1ee0ef254d89a2efa498c90c37ea0fd9763672079961b8d0295e7afb9d975791be0ed92bb2ae6a939f
402,652,123261,46517170,0,0,32050393491,32003876321,0x82949649612f0e6233d4bb350536e65d9c1f0f2a,0xaf9957b678747d6b051ab42c0f7b4dbb3bf5adb8c22da1c5da159b3ffd926545380fe2b644059325d5bb88127b6189cc
,653,106468,46509955,0,0,64225692112,64179182157,0x0cf13089a0cf0295a415da97b16051dc98a2cb52,0x91b372137e4e9d6787fab378e2ada03ed4e38edfe0f27fac4704fa23cdb11182cde442a7aa07e983da5baf60d2bc97e6
,654,124014,46509894,0,45,32046509894,32000000000,0xa840c9b73f809c9b603a3bc58d927e6577d5e06b,0xb0721b4ffdeecb34597e2ed882f2cd1886486f0e35eb68e5b34632437dc4b60bb316619ca7042d677e8f8b6d2c415273
,655,123438,46505293,0,0,32052227377,32005722084,0xed9422da0c15782360803b8868b0777ececab111,0x96942e241dedf474224dac7af27b9b96edcefc01d19a95c78473e67464f0ba9b41dc9fc680de9b9f9af6020a34dff71b
,656,106462,46503467,0,0,64215814305,64169310838,0xb45565c05ff0c123c738aa6f6fe6db5cba787334,0xa1466f128ade6423ab344e05d354502743a8abb62689e5b945da887290facc5b3461565b7e70288bb57b96164825b49e
403,657,124019,46493153,0,46,32046493153,32000000000,0x1d83be013b01c8ad9ff8afd497a5b27e8f310b45,0x8e79d0ff046118d378b4cf574a2718a13c69c03a1365bd55fd1f14c1ce17c95b990afde43a954a1d5a38b0129fc4fbaf
,658,123350,46492643,0,0,32052380987,32005888344,0x293bf99c8a1018e71a82a9d53c689dea3115cb96,0xa9ab64d910a023312db95d6e7df90c70b674aa2fbe0611994c8f3fbff9c52b69b211c715ef07a3e2a1f4e3e0fecb7486
404,659,123686,46489690,0,0,32048397155,32001907465,0x936468658dbcfb8edcb89a609645fa5c9514a970,0x869e5345ba35cfb92af2424a1d7064c146d872b370447561929d935695873800fbd60b18fc9836892164c7b9061ebe34
,660,124001,46478312,0,42,32046478312,32000000000,0x3b52091cb78e25e6f399b300cdb7cced4323ba0a,0xa2beabe776d2b01a4e8a53b217a5f6d9c7001c544396a94bb75abb47f72232bcdb2751da3a5d46d0229feae1b722e141
,661,124017,46471240,0,46,32046471240,32000000000,0x24a8116b077631b489e6e8eb43a87420f152c79c,0x8bacf3808c841bf4b5da3ad74e2a93e35954630f03f7c3410a1154a58557a7f68646fbc49c19236772000111c11c0845
,662,106482,46470570,0,0,64220211699,64173741129,0xc9edc1d5e8e2ddfc7f453c65226ad971545b8d49,0x913f81414475e2e5e6860e53d6424b6bbca5c0a5d49e7998cc50b3381b31e7f31a3248e6a6d2ff6b8ec62e3af4ae9ea8
405,663,123281,46468029,0,0,32050138982,32003670953,0x802464e4760c52a1a75e9a85a8b54664483b9f8f,0x9699f39fd472ffea0dd7b098601bc7133e1f7953a0d47f55cd3af77d32316c3e71026036dcf7fdf5e51b6b926b7fd5b4
,664,124016,46463417,0,45,32046463417,32000000000,0x1d83be013b01c8ad9ff8afd497a5b27e8f310b45,0x8a7184c108a49479c0c92e250ee291f2c8c1c3930dab393f8374ad25c3e4b916554152dc9d2b9e56f3786a7ea6cdf3cf
406,665,123998,46462133,0,41,32046462133,32000000000,0x0224a60ed78285b2fbec846c55da9114a8379376,0x9682f2e897f4fb590447acd1d02a91566e857820c9b575ba2233ecba8fa3182b08c5efa2610b8e4ae5fa28c477141d29
,666,106470,46458693,0,0,64252012912,64205554219,0xd28a4e1cd5d23ee10da8b7b0f9c812694dde50ef,0x8b9835363c227808ba5540bf44f1991f2c36861a9bf0d1b0e37fb6bdc633f060f2adefa94ad4deb0f00cc1c008751e24
,667,123942,46448374,0,0,32047937082,32001488708,0x0477de2680e46af4278950f303291b0ab4a1e9e8,0xb0e22037d72a4c024f432427a58e5da39821684e79a7e38e8b220579b88e729d85c787b709247891cae40e887a13a9e1
407,668,123255,46448235,0,0,32050195573,32003747338,0x3b8919e09cc8008d107eea90b2e7eff87c9de764,0x81a96e880bc64e35d9b5f8dc077aa7ca19d44aa707a0a304fe969c7d263875f1620a9a23bb78819f7efc27eef66784cc
,669,123424,46442459,1,0,32052078681,32005636222,0xcb64923781ee85e71b85ae5953f30abcc22b87cc,0xaa8c951fc70bfb230a6ab20943d2c54a51d5d78a8ba69b15dd5f5f52d91448441edb56bd8dd0774d3ec8f9cf075292e1
408,670,123646,46436955,0,0,32048547903,32002110948,0xf07a38be2eb43ea6416252a43e1b7bac91196fb7,0x8bf10729e8b580a705de26fb28d71f00a519e8613e90fd81c43abc877f36b3fdde36d82ae7bc3fd13afdf112e09742c3
,671,105617,46430036,0,0,64264207912,64217777876,0x3152e8317483099fc8acc93cef709760fbd3952f,0xb8f04b4166136a22df4da7359ecaee4f448c278a29d7b6b6d50916d481093980f4b05a4b42b16c40a4143923dea27c2e
409,672,123556,46413714,0,0,32044191064,31997777350,0xdee040d342d852d2285155ae76a0464a263e95e8,0x98e957e9db7c2e4be1dc72db255b81361bb8576bbad30f6d99230e015d591d83500ff6c24d960d81f52ee657cb373faf
410,673,123680,46410911,0,0,32048316981,32001906070,0xd456d8d3605999c579a2981f87e511be3912565a,0xb3d1f61f70e755516f1d6dc94390879cc6361b1676067c766e5552752a2a3a504bb086680ca52691749d4bc433c3cc9d
,674,123819,46400946,0,0,32048798875,32002397929,0x57d35c3a374d76c695445957df1b633c78ffa1cb,0xa58c1c46448aeff68dc9c0b83bd368bc0bfa3008baabc2fca40ef4e7808f8c99f1ae9a4dffc611dc9419c509c09d1725
411,675,107053,46385240,0,0,64209444634,64163059394,0x205cc7641fbedae5224e7961c6698fc10329fd42,0x963087b7f57d6b8d8381f43177eb7f1c5498a8080ac099de4af0bf78e6c9465be2fd8f995054182ac183f3a2ea142d81
,676,124075,46383234,1,172,32046383234,32000000000,0x75c8c9e5c64e9830814446d3b20b71ce3d19a21e,0x8bae9c814f4a271b267941ef8f11e36a9310a671fc310b5f600d87342d3c2e9a30c1f6d5d7cf9e998533ba920a627d83
,677,123862,46374931,0,0,32048450385,32002075454,0x57d35c3a374d76c695445957df1b633c78ffa1cb,0xb506099692f44f79127a2aefad890d1f44679247c3d0fb6b14f504e5da63fb4293cfa94ad787fae2e9effecfd19fe9f1
412,678,123276,46366558,0,0,32050025334,32003658776,0xa850a1d091410d17d0fd8073283890e5b74c2e55,0xb58dc376e07c67fc8557e892ab3c789b0fac4504074983e4dff120b72607f7148f4df9e725255885222886091cf6e752
,679,105423,46344863,0,0,64245064381,64198719518,0xf2fb9b2c9aff9b554ccebad86a2ce63cb3f24bc4,0x8a9da1493caf09c0a8a0436aff8106d730fe75851ca5205895249bddcebb836f069eae5e875bb61bfb48014d57e6c972
,680,105597,46332773,0,0,64256168951,64209836178,0xcbf2c50f7e75a5d6061e48d9b8d7b501ff7e9d2c,0xae815fc04f67d985d85642ddd3a7214f0cc07b365cc9f7c73d6c5e67d72ceefe6c91047d468d3d0f84d6d9145267f5d9
,681,124042,46330094,0,52,32046330094,32000000000,0x3c683d3547763ef6971b27c743187a39507b7113,0x874db734314c43b2da10c5e229739666a8f711a34af21ee1116e77dfb8f402c11936668beea1639f7c35353466ab1cf3
,682,123844,46328765,0,0,32048498918,32002170153,0x57d35c3a374d76c695445957df1b633c78ffa1cb,0x90ac318a17a883fd2f8af3afc9d27602db96cfd85b67639eaa93dd8fb7dcd6e810302c99056fc22a954ca707ca5741bb
413,683,123279,46323736,0,0,32050026812,32003703076,0xff7af699cfd9390196e16176701ac8336f6cb30f,0xac560506f7437555b0dddbe6919f292d4ea2ed933e8079c6ea888b117825a099a52b8143089c5d963268ff0e8bb43d14
414,684,123675,46318442,0,0,32048306988,32001988546,0xa5635f9cce2fc89a6efcd444094f695c4edbbb99,0xacd9c1dd6ac549ca3f97f628d853ae6908e985176aace2041b391e2ff7a1432dc36b4e9dd612d0355d6836e8c6d9f6d7
,685,123820,46315528,0,0,32048588208,32002272680,0x57d35c3a374d76c695445957df1b633c78ffa1cb,0xa1e1dcd4d73c946ff665f2fac41073869ab56b517d7f8f322b740086863c13e30e4c5e9d0982d74c0f282473e07d8cd1
415,686,123784,46308086,1,0,32053357322,32007049236,0xf4254a5f6a82474295ba01f7c0e4b0345c8be8cc,0xaabc6c4e5bfb7c09f5e02e574051b6d7c776ca403d6c2a25b75536208226f4135e2ef7dde3b3b4d6f7171955f7dbc7da
,687,123999,46282490,0,41,32046282490,32000000000,0x0224a60ed78285b2fbec846c55da9114a8379376,0x98b4788b099d254331528cd65e647063de2c81908bfbd4829d840c2de02f2f9c8fcfa904d0fccfdd5f09c40809d14157
,688,123875,46277732,0,0,32048236196,32001958464,0x57d35c3a374d76c695445957df1b633c78ffa1cb,0xa367426ca336af325d7ad926e9bdab0a222447e96f13b83f3812440b6778e0093fbfd61c656496722a14fb3bef141b98
,689,123873,46271147,0,0,32048205267,32001934120,0x57d35c3a374d76c695445957df1b633c78ffa1cb,0x86b8211b0d83b7e1377fac6bebac2a71e85dce0561d61a7e2a99f31f3c4afe369b32028a50d60053e8f191823390bfa5
,690,106466,46266335,0,0,64241221266,64194954931,0x6af4e87b398c0986d81ccf59022bbeaaec2f5367,0xb353d4337449356557591dff750d526d308ca5d9154bc498b94b57b600d3d1b7bd0fa6a164dbc62b97a349e2630e446f
416,691,123671,46261080,0,0,32048215362,32001954282,0xe143c9bb4551415dafa77579745923a9df0ed497,0x99613c7a5c4a183a3513c078f2d2c47761923dc73d67a143626af5037e1b5598e9c178851b3a84423aaebe09bb374f33
,692,124085,46253202,1,174,32046253202,32000000000,0x75c8c9e5c64e9830814446d3b20b71ce3d19a21e,0x91f59e1aa5ad28fd2c8961f4a19ca3413e1b107393d5bb3ea69982cd742b74b3f266b4c967dc4629b7cb8b18bba5882f
417,693,123179,46246596,1,0,32053299503,32007052907,0x0fc7f2b309328529b2510ecfe2e903e75b2a6d51,0x8b47bae187682990b2e4229515025a03c0663ed559e3e27c7e2d304e14e05a958aeb356a8017f157f8e7a1aff6c7babe
,694,105620,46230506,0,0,64326038278,64279807772,0x1ef0ae72a8a1be143055416a1f41112e0d60ebbc,0x8edcd6b53c3f4f77995b28fd410c568ff162dc8403a60d16c65ef0eccc81cd6e785ff5eee85382ef63728649fdb7d0e1
,695,106477,46180521,0,0,64238585840,64192405319,0x4c8f048540eb562056c1831aae2241b093b927b7,0x8d50368b325dcbc8026d0f0b9791983f70daa80d7fcd76076257a53002339544e83453f7ebdf3bcd630742c671256470
,696,123504,46176687,0,0,32050254504,32004077817,0xe1f6c875a8a52c4d1dc9af0ed43448da5820a1b2,0xacaf90ed0c0558a32dee09c812edf944d14e26aac663cf737ef502c3bcc4048c705198675610a3885e8cd60a2fb5ac2f
,697,107055,46174784,0,0,64221724704,64175549920,0x205cc7641fbedae5224e7961c6698fc10329fd42,0xb2661f47d5706dd1d0a7592635124c01c797db30092d669c0a645115338efe94d0f6c9329effe3f9aca71545e6ca2ed1
418,698,123989,46170370,0,39,32046170370,32000000000,0x239fded3509ba28f1e46db55df1c2660b119a21b,0xa8ec403f09566f676644b62c6264aa010150ebc77351ca4631dc5cada5ef30df3ca8b9140371c6410e66712d2b19f1ba
,699,123863,46167029,0,0,32048241450,32002074421,0x57d35c3a374d76c695445957df1b633c78ffa1cb,0x80ad5253df3238113cc71fba1e094f3ae5662364f3a85c288f3823fa7ea11af04b46aae11fbf39cc44ec0c355d2c479d
,700,123413,46153887,1,0,32051879580,32005725693,0xcb64923781ee85e71b85ae5953f30abcc22b87cc,0xb4bbaf801ff18a5ea51c19c475625f550756e95277c3001b9e036c1cdf684e3d887b15d6fdf956595e76bf14fc9d32e9
,701,124080,46145385,1,173,32046145385,32000000000,0x75c8c9e5c64e9830814446d3b20b71ce3d19a21e,0x87a8b9461814267148f9b275ec0f4ce4de14e0831213807f97c8f43940fe6ef118d5ee0eabe9c4710e83f67f93bbba85
,702,124101,46144014,1,229,32046144014,32000000000,0x6e731a5a6effc4013e88d197ccf600a73c068ae6,0xb9167035f0fa1e3dcd2c8558b6081161376ef16da7f350495ebe06f259ca132efd69988daf3aa688f1567cd216ab1505
,703,124010,46142635,0,44,32046142635,32000000000,0x336e5ddb7215ff68b32a07a5e10995ce653a111e,0x8c21801012bdbb5bec5cfbe91d5ad5cc74c63c139c234d8cee8225865b63e83f8f2e74bf1c49996a926aaf28d25ab83a
,704,123850,46140071,0,0,32048266715,32002126644,0x57d35c3a374d76c695445957df1b633c78ffa1cb,0xaf147e2e0ab23095daad35493f9cd2b2319c99a65073098e2dbe99188cf55ba3b588ac76171423d546135b831dbb7421
,705,123326,46101868,0,0,32052560372,32006458504,0x8701fd0cc7dde651d8e5a87ae6d2297b73d683b5,0x94b51711282d6712f76c4ac26cab388371fa8ca77b40edaebc53b6bed57770ae75574573f90ec14e6dc2e856ac9d799c
,706,105435,46081619,0,0,64253662172,64207580553,0xc640a1159fca4d23f56b746c3ba1532e6f0276b8,0x9653d7f6d498e17b589250888870b2029a227fd18a77ca3a4abc613273828fa452bc39b7838ffc669e6ab4725bbf34ab
419,707,123270,46052751,0,0,32049880471,32003827720,0xe4c629b310ee2e8dc016f8cd551cc46cb1906c22,0x9419755b2c9705db548f66bcb1866baddfbd8dd824abbb37e86d5097bce5614d8ade10ff71e2ec5ecee6b3a5b9b82d58
420,708,123508,46041733,0,0,32050003595,32003961862,0xeb1df57bb04a5d48068f128912180127eae8e425,0x84442a6c08eecbbcac6e998bb09d2b635d20690d4d4bfcbd9efd13947817ba60ad54590a6d5f920c2c134e29caed765c
421,709,124033,45958174,0,50,32045958174,32000000000,0xce08bb0843b724c10cdf17eebff1f0c00a127197,0xb3c61a6068dc67ba1bca826b2b1172d27e793ba554ca89395f54362ec64549f808836ae82c01d7f2ec617fddeb893405
,710,107065,45951952,0,0,64234401768,64188449816,0x106f5e301486d2c409ac2a0bcdb4eadb27d228ba,0xb434d7430f701715c7737bce4bf22f6d2554882f1016581092994668043f2e8e18aa18f55ecfcb5129eb8fe51af2db96
,711,123505,45802769,0,0,32049926918,32004124149,0xeb1df57bb04a5d48068f128912180127eae8e425,0xb4b2eba5f4bd1d2613f36242ae73835957ffb6f1884c1fab3d0dc18ab35fb1b5e967e5efd40162778b210a9ba18adf6f
422,712,123318,45785637,0,0,32051936717,32006151080,0x73a1838dc1dea58f46c2d0b20fb1d8415a9780c3,0x9044a0cfe70b9272bf8d9038128b6dabb5ac2ef3364e3a3c86160858fdcf57fe05e3f862275ab8314f128dac4a082ffb
423,713,123398,45764253,0,0,32045207264,31999443011,0xc9de6550600624faccf1c60e3bc75b88162db4e5,0x82784fd1d2b05f1b509828729cbb3c1093c53bacf4a685ae79cbc5bb18416e17ef3f992349cd405dad64117875c6274d
,714,123937,45748154,0,0,32047262499,32001514345,0x8686486f7505f63f61ddcd973a60938f3a1a61a8,0xb36651388dc7fa6a47fbb0bc9517516098f222228cfba2ece12f1da9ff96ca8b91756731052bdf2e0c41a2c8e797fa7e
424,715,123572,45739433,1,0,32044374170,31998634737,0x19c403677a2fc5f730a4ae5b2869d78f2d39f1ae,0x848b5821b8eac4c2be659db991827abd9180052c5e6f5cfafe8d71b59a783549f82e09dbd77f713f4dd48efe30884ab3
,716,124081,45733139,1,173,32045733139,32000000000,0x75c8c9e5c64e9830814446d3b20b71ce3d19a21e,0x92792fab4e96112354fe3248a4ae5d209aff6a8b5fcb0940c07973148cb3cabf48508ef21ee1d31bdacebc22dfa3b4ba
425,717,124196,45689761,3,553,32045689761,32000000000,0x957d007b3371b2587ea8fecd85dd7dee8008e461,0x8c0d0eccac592948891d49aadd638cf5053429162bcf7933cc492b0e4cb5654429b2371f2a95338a9cf4b29624929983
,718,123519,45665914,0,0,32051000621,32005334707,0xb9a87b4ace81415239caf9187995815673e234e6,0x85166c2c6b0769f938eef571457dbf453ad75a584e8426a03fc505e1d026db461296fb35eae4ae6468df8548156711b3
426,719,123749,45660496,1,0,32049610367,32003949871,0x59b5de4b3f1022d736e3935be1e4bb659dc07bd5,0xb06911f857ce637b78e337f54c462b41a982b9a5c602dbe19e0e45bdb78b90d43caa489ebbf77f6aef30145b179524db
,720,124028,45637592,0,48,32045637592,32000000000,0x6c33c7f394496038ecdd84bb66857d91f28f65a5,0xb6c3901e317c94e74dc00e18717ea8880ba2ddf900a6b1285da24f9a86ddd90b6dbf188cc52c437b6911db4f93a25501
,721,123421,45473020,1,0,32051130261,32005657241,0xcb64923781ee85e71b85ae5953f30abcc22b87cc,0xa5072ec96ad6995772fa2b779d7bd5746144794d3a9ed95cac00fd5dafdf00a73bee55e6530acda9de58fefe25230e98
,722,123225,45469742,0,0,32052308441,32006838699,0x8d8b9d2e5577ad98d7e57ce866418756151b6301,0x835f923112a6aa183d5a5a2f1919a2523193edf14d9cc284fe551bc111ef800b5fd90f8f86b0a13d48a22dfe0a230222
,723,123515,45398767,0,0,32050878723,32005479956,0x8d8b9d2e5577ad98d7e57ce866418756151b6301,0x854182e94e71f7f6737082b1f2f2148a172b8e987f3efcab86d0c6aa3a8799395beb9e55b4a83389bcd4354f28269ac7
,724,124160,45302630,2,423,32045302630,32000000000,0x336e5ddb7215ff68b32a07a5e10995ce653a111e,0xb874053127223425f1e9f9e80e162ae63f3f6a64ef90ed266a34ce743b2a20dd60c981daf97b8e7a08487ea444514443
427,725,123848,45296685,0,0,32047475076,32002178391,0xafc94d0ecc975180dffef2b41c258e12e152b7cd,0xa808b4b677a73c45eb35c267b8ce11c3c21d35f8ef97f343ff16842c1f09d5c294882a588021fc0b0c1e88512c71b75e
428,726,123218,45290087,0,0,32037992979,31992702892,0xb8447ae2a865edc14f9529385884e0612400d15b,0x93bdfb6b1bc5ea898cdb0f933ca44a47555f2e26c24236d37ebbc43a7f7fb5555fa011cb14a5ab1bc16d431a3446a5da
,727,124032,45175142,1,49,32045175142,32000000000,0x74e9bc3427f4a83dbe872233471d1cb0a3b34701,0xb17926d9cc7fc8c6cb0b4d06e2b8d589bcb79e6fc8e604ca312b2509d11219c96420a8d3a8b413734ec59e7b0771f5ca
,728,124018,45143383,0,46,32045143383,32000000000,0x24bde324b104db032f42905562896ee51de366d4,0xa63616a76248ad1bc43ff8be0ff4197d094e1c5cb535e1d5bb10c9727bdaa343208277c26da87ebd390be2d30102b4a3
429,729,123938,45055756,1,0,32049687047,32004631291,0xe2a2d744a2701da8afab16e5d2c47f612ec8c240,0x830627f7365d790bb47b19af722a90919fc688c9bd13921851c6198339e56f2f9d4be506afd515cfdd8c6feebce6c811
430,730,123838,45052324,1,0,32047292158,32002239834,0x15e96a14ed7da0b9e63e95d8cad04bd1ff03dbe0,0x85dcd33c9a124634c247bda9e1fa9c2423c29ec5fe16842af9b95d7ef773b143e81bd37cd6cb1655e1358e8a50629d7d
,731,123837,45042965,0,0,32043027301,31997984336,0x0a3d6563a62bb7bb32a75542fcc9ff2cb54f253e,0xaee7ffa1ae725c0e2fd2201532de479f228280afb301cab632bfe57237bde6b30a9762530e373d7b9f487c10b96b5212
431,732,123537,45028189,1,0,32050208683,32005180494,0x5c7666b1a842774318ac43087dfe0ef7eaadc06c,0x85d7814e05cafab935f08e7c6949d03325b07d2538e7230d1a51e505b24b508b8497e9245d3427f0b25ea01290291f06
432,733,123930,45004361,1,0,32046552636,32001548275,0xe8ada2c8d43bcb9020ae605b3d68a645ce5c9632,0x94811c271db8eb43e356c63b10f8defb8e66edcc71370da4cb442aabb40efcfaa8dca246c385d18842a5fcbd14d25d50
,734,124026,44811321,0,48,32044811321,32000000000,0x57d35c3a374d76c695445957df1b633c78ffa1cb,0xa196973c98624a12eddbe66cb3c46d332146e249b65dd8849dd5bf41843647858eabbaedc9e7629370e9082763cbbab4
,735,124093,44777109,1,227,32044777109,32000000000,0x9d1658d8ca6ad26b15b1daa90bd026481baa3e3b,0x8ed340e1dc35a7e64c687263d1b162c56b854a5628564f924968a2b94b819350c04d39516ede2694d9135f032eec07cc
433,736,124100,44670098,1,229,32044670098,32000000000,0x0cdd8368c02b465945af76d3e47ee7d48caeca4d,0x94be8f000d2263b93fbd52898b0c3dbf255fa454b0d0eb29128ddc140532e6d6a3fae2c1092cf09611b6dfd1d50560c0
,737,123289,44496446,0,0,32037780406,31993283960,0x48dee9e4e921516ab8c4437d676055d009dc60cd,0x90ea4ee54651281f6239e946486967190035fb9d20b31d991e3687ca052f056f87b60b7811c6dfb921304b6d510b125d
,738,124030,44394384,0,49,32044394384,32000000000,0xc9de6550600624faccf1c60e3bc75b88162db4e5,0xaf0e5bb270d40b1614f13ec04b3a013035256bd2026c7c54b06f53d4662fbb415e9d7b64d1e338bd6702f711092dfd52
,739,124062,44372758,1,168,32044372758,32000000000,0xb9a87b4ace81415239caf9187995815673e234e6,0x88aa0349e03f0821dc0fd6f9af41ce90ce611aa63949a730da9d007d1cf408c63b0bb2d33da8c3d594d6215a3b12d589
434,740,123738,44366718,0,0,32048518863,32004152145,0x373ac5158686c025964b1e5d37755fc368304e54,0xa6b6607cf4a8c172a493601b896feae887db65be818cdb6f21d5ccc68d40eaed7fd41bb42a9238f2e3ce9689662c5f60
435,741,123385,44341437,0,0,32050478289,32006136852,0xb237adb898de896b263c334bbee8eee7df414598,0xb146ba73e29661e15bb4c3545029a77cc236dbc9e4837b9dff731d340a27da5bb9ade6d79845aade73d7cf4b0724a5a5
,742,123396,44297836,0,0,32050413109,32006115273,0xb237adb898de896b263c334bbee8eee7df414598,0xa924a0d839ec45e94fff38d22b60af7f5611f96e7972076335f5a7924a5621e425f7ea279b222b603b3afcc51cfcc2eb
436,743,123400,43892656,0,0,32049986155,32006093499,0xbf52f45fb7fd177754508dcf82755a821d444279,0x85d8b26dfc549ca34b36005f0fc876da00e806318775e1a9128180bf73188f91f49eecd6002e7ee276960e2f1a6fc678
,744,124138,43863057,1,357,32043863057,32000000000,0x74e9bc3427f4a83dbe872233471d1cb0a3b34701,0x86457475eb3ffd7f88fd654483c42f3a5b52015fcff2b1efda0faf10165a8fac6be0bd32e1a1d1ea1c4e75cb557b23b1
,745,123801,43843340,0,0,32046288655,32002445315,0x373ac5158686c025964b1e5d37755fc368304e54,0xad78df1e655b79b36cdc2c0b3c1804ae773b1a962f2c342f355a171d8dbad0d1920df8469fd98365f583088363969fbd
,746,123543,43636004,0,0,32048858493,32005222489,0xb38db4853325b92b3f21e553f327169a91fd64e0,0xae35795c316fdc5c9571ecbb46e7d0669dc6bd379dd3bcac635b90b5345f5aae9e7e5083bbdaf380e7a506681d1615a9
,747,124089,43567194,1,175,32043567194,32000000000,0x8d8b9d2e5577ad98d7e57ce866418756151b6301,0x871d97481c5642686370733a60ff20c6259cd211552b9191526258dfafb1c7a452313a6a5e3937fd742376beb98be8e0
,748,124043,43453973,0,164,32043453973,32000000000,0x573b2c5d03a5d6436cb058f9b4abcf7bc3fee55f,0xb36f91418e6c9aca72f8e72c801d815ea9a4d09df979f9ebb2baea79021b39cb63944da005015c2fba6309b4a5679c90
437,749,123094,43439560,0,0,32051059861,32007620301,0xd1d134cd5a062934ac653e5dc2bae93115a410bf,0xa34db87654cd4c33361f57494493a2dad1358f2c4158b57de9a2b68537d1c6f8f4dd61e48b4c687cd92c9ed61d263b66
,750,124050,43372526,0,165,32043372526,32000000000,0x50799e0098c38d34c9cb1f20e07670a7f1d64a95,0x9362baf0e92aab9ac690ab13f43dc3f343d8f28ce6948c71e9598c8cab123f2072894c7f21a622044b0385550de88c50
,751,123422,43361686,0,0,32048949007,32005587321,0xcb64923781ee85e71b85ae5953f30abcc22b87cc,0x9778fc7f5b66ebf61c6c7fd0522bc2494823a37c332f3e28947f00bd2f44798316f2f55a4ba1d226b0449c78a5e33905
,752,123192,43344685,0,0,32050366453,32007021768,0x0fc7f2b309328529b2510ecfe2e903e75b2a6d51,0x83ab9febf05fb248f658170dbe81cca252c8ec5512e094984c64f53a69ab8214493c97038121bd4050557983dace3a22
,753,123509,43342846,0,0,32048824573,32005481727,0xd1d134cd5a062934ac653e5dc2bae93115a410bf,0x82da82ef9f5c61e75b6dc48ddce60f5d26015aca0fb2f0476990a62164fbee5fa9d04fad8998c92dd20cd5bc39083132
,754,124045,43328744,0,164,32043328744,32000000000,0x8fc668c95c1980e8d1a91734382e0b39204adaf5,0xa36dc302379acc06ffff05e72eac713ad2581ee1342e96fc35d454aa48b906533fab84ee9f98a517381d7b3a08e0e6c3
